second,Volt
-0.00105006674375,-0.472379
-0.00104901674375,-0.472379
-0.00104796674375,-0.472379
-0.00104691674375,-0.472379
-0.00104586674375,-0.472379
-0.00104481674375,-0.489264
-0.00104376674375,-0.472379
-0.00104271674375,-0.472379
-0.00104166674375,-0.472379
-0.00104061674375,-0.489264
-0.00103956674375,-0.489264
-0.00103851674375,-0.489264
-0.00103746674375,-0.489264
-0.00103641674375,-0.489264
-0.00103536674375,-0.489264
-0.00103431674375,-0.489264
-0.00103326674375,-0.506148
-0.00103221674375,-0.506148
-0.00103116674375,-0.506148
-0.00103011674375,-0.506148
-0.00102906674375,-0.506148
-0.00102801674375,-0.523033
-0.00102696674375,-0.523033
-0.00102591674375,-0.523033
-0.00102486674375,-0.539917
-0.00102381674375,-0.523033
-0.00102276674375,-0.539917
-0.00102171674375,-0.539917
-0.00102066674375,-0.539917
-0.00101961674375,-0.539917
-0.00101856674375,-0.539917
-0.00101751674375,-0.539917
-0.00101646674375,-0.556801
-0.00101541674375,-0.539917
-0.00101436674375,-0.556801
-0.00101331674375,-0.539917
-0.00101226674375,-0.556801
-0.00101121674375,-0.556801
-0.00101016674375,-0.539917
-0.00100911674375,-0.556801
-0.00100806674375,-0.556801
-0.00100701674375,-0.556801
-0.00100596674375,-0.573686
-0.00100491674375,-0.573686
-0.00100386674375,-0.59057
-0.00100281674375,-0.59057
-0.00100176674375,-0.573686
-0.00100071674375,-0.59057
-0.00099966674375,-0.59057
-0.00099861674375,-0.59057
-0.00099756674375,-0.59057
-0.00099651674375,-0.59057
-0.00099546674375,-0.607455
-0.00099441674375,-0.607455
-0.00099336674375,-0.607455
-0.00099231674375,-0.607455
-0.00099126674375,-0.607455
-0.00099021674375,-0.624339
-0.00098916674375,-0.607455
-0.00098811674375,-0.607455
-0.00098706674375,-0.607455
-0.00098601674375,-0.607455
-0.00098496674375,-0.624339
-0.00098391674375,-0.624339
-0.00098286674375,-0.624339
-0.00098181674375,-0.624339
-0.00098076674375,-0.624339
-0.00097971674375,-0.624339
-0.00097866674375,-0.641224
-0.00097761674375,-0.641224
-0.00097656674375,-0.641224
-0.00097551674375,-0.641224
-0.00097446674375,-0.658108
-0.00097341674375,-0.658108
-0.00097236674375,-0.658108
-0.00097131674375,-0.658108
-0.00097026674375,-0.658108
-0.00096921674375,-0.658108
-0.00096816674375,-0.658108
-0.00096711674375,-0.674992
-0.00096606674375,-0.674992
-0.00096501674375,-0.674992
-0.00096396674375,-0.674992
-0.00096291674375,-0.674992
-0.00096186674375,-0.674992
-0.00096081674375,-0.674992
-0.00095976674375,-0.674992
-0.00095871674375,-0.691877
-0.00095766674375,-0.691877
-0.00095661674375,-0.691877
-0.00095556674375,-0.691877
-0.00095451674375,-0.691877
-0.00095346674375,-0.708761
-0.00095241674375,-0.691877
-0.00095136674375,-0.691877
-0.00095031674375,-0.708761
-0.00094926674375,-0.708761
-0.00094821674375,-0.708761
-0.00094716674375,-0.708761
-0.00094611674375,-0.708761
-0.00094506674375,-0.708761
-0.00094401674375,-0.708761
-0.00094296674375,-0.708761
-0.00094191674375,-0.725646
-0.00094086674375,-0.725646
-0.00093981674375,-0.725646
-0.00093876674375,-0.725646
-0.00093771674375,-0.725646
-0.00093666674375,-0.725646
-0.00093561674375,-0.725646
-0.00093456674375,-0.74253
-0.00093351674375,-0.74253
-0.00093246674375,-0.74253
-0.00093141674375,-0.74253
-0.00093036674375,-0.74253
-0.00092931674375,-0.74253
-0.00092826674375,-0.759415
-0.00092721674375,-0.759415
-0.00092616674375,-0.74253
-0.00092511674375,-0.74253
-0.00092406674375,-0.759415
-0.00092301674375,-0.759415
-0.00092196674375,-0.759415
-0.00092091674375,-0.759415
-0.00091986674375,-0.759415
-0.00091881674375,-0.759415
-0.00091776674375,-0.776299
-0.00091671674375,-0.759415
-0.00091566674375,-0.776299
-0.00091461674375,-0.776299
-0.00091356674375,-0.759415
-0.00091251674375,-0.776299
-0.00091146674375,-0.776299
-0.00091041674375,-0.793183
-0.00090936674375,-0.793183
-0.00090831674375,-0.793183
-0.00090726674375,-0.793183
-0.00090621674375,-0.793183
-0.00090516674375,-0.793183
-0.00090411674375,-0.810068
-0.00090306674375,-0.810068
-0.00090201674375,-0.810068
-0.00090096674375,-0.793183
-0.00089991674375,-0.810068
-0.00089886674375,-0.810068
-0.00089781674375,-0.826952
-0.00089676674375,-0.810068
-0.00089571674375,-0.810068
-0.00089466674375,-0.810068
-0.00089361674375,-0.826952
-0.00089256674375,-0.810068
-0.00089151674375,-0.810068
-0.00089046674375,-0.826952
-0.00088941674375,-0.826952
-0.00088836674375,-0.826952
-0.00088731674375,-0.826952
-0.00088626674375,-0.826952
-0.00088521674375,-0.826952
-0.00088416674375,-0.826952
-0.00088311674375,-0.826952
-0.00088206674375,-0.843837
-0.00088101674375,-0.826952
-0.00087996674375,-0.843837
-0.00087891674375,-0.843837
-0.00087786674375,-0.843837
-0.00087681674375,-0.860721
-0.00087576674375,-0.843837
-0.00087471674375,-0.860721
-0.00087366674375,-0.860721
-0.00087261674375,-0.860721
-0.00087156674375,-0.860721
-0.00087051674375,-0.860721
-0.00086946674375,-0.860721
-0.00086841674375,-0.860721
-0.00086736674375,-0.860721
-0.00086631674375,-0.860721
-0.00086526674375,-0.860721
-0.00086421674375,-0.860721
-0.00086316674375,-0.860721
-0.00086211674375,-0.877605
-0.00086106674375,-0.877605
-0.00086001674375,-0.877605
-0.00085896674375,-0.877605
-0.00085791674375,-0.877605
-0.00085686674375,-0.89449
-0.00085581674375,-0.877605
-0.00085476674375,-0.877605
-0.00085371674375,-0.89449
-0.00085266674375,-0.89449
-0.00085161674375,-0.89449
-0.00085056674375,-0.89449
-0.00084951674375,-0.89449
-0.00084846674375,-0.89449
-0.00084741674375,-0.89449
-0.00084636674375,-0.89449
-0.00084531674375,-0.89449
-0.00084426674375,-0.911374
-0.00084321674375,-0.89449
-0.00084216674375,-0.911374
-0.00084111674375,-0.911374
-0.00084006674375,-0.911374
-0.00083901674375,-0.911374
-0.00083796674375,-0.911374
-0.00083691674375,-0.911374
-0.00083586674375,-0.928259
-0.00083481674375,-0.911374
-0.00083376674375,-0.928259
-0.00083271674375,-0.928259
-0.00083166674375,-0.928259
-0.00083061674375,-0.928259
-0.00082956674375,-0.928259
-0.00082851674375,-0.928259
-0.00082746674375,-0.928259
-0.00082641674375,-0.928259
-0.00082536674375,-0.928259
-0.00082431674375,-0.928259
-0.00082326674375,-0.928259
-0.00082221674375,-0.928259
-0.00082116674375,-0.945143
-0.00082011674375,-0.945143
-0.00081906674375,-0.945143
-0.00081801674375,-0.945143
-0.00081696674375,-0.945143
-0.00081591674375,-0.945143
-0.00081486674375,-0.945143
-0.00081381674375,-0.945143
-0.00081276674375,-0.945143
-0.00081171674375,-0.962028
-0.00081066674375,-0.962028
-0.00080961674375,-0.962028
-0.00080856674375,-0.962028
-0.00080751674375,-0.978912
-0.00080646674375,-0.978912
-0.00080541674375,-0.962028
-0.00080436674375,-0.962028
-0.00080331674375,-0.962028
-0.00080226674375,-0.962028
-0.00080121674375,-0.962028
-0.00080016674375,-0.978912
-0.00079911674375,-0.978912
-0.00079806674375,-0.978912
-0.00079701674375,-0.978912
-0.00079596674375,-0.962028
-0.00079491674375,-0.978912
-0.00079386674375,-0.978912
-0.00079281674375,-0.978912
-0.00079176674375,-0.978912
-0.00079071674375,-0.978912
-0.00078966674375,-0.978912
-0.00078861674375,-0.995796
-0.00078756674375,-0.995796
-0.00078651674375,-0.995796
-0.00078546674375,-0.995796
-0.00078441674375,-0.995796
-0.00078336674375,-0.995796
-0.00078231674375,-0.995796
-0.00078126674375,-0.995796
-0.00078021674375,-0.995796
-0.00077916674375,-0.995796
-0.00077811674375,-0.995796
-0.00077706674375,-0.995796
-0.00077601674375,-0.995796
-0.00077496674375,-0.995796
-0.00077391674375,-0.995796
-0.00077286674375,-1.01268
-0.00077181674375,-1.01268
-0.00077076674375,-1.01268
-0.00076971674375,-1.01268
-0.00076866674375,-1.01268
-0.00076761674375,-1.01268
-0.00076656674375,-0.995796
-0.00076551674375,-1.01268
-0.00076446674375,-1.02957
-0.00076341674375,-1.01268
-0.00076236674375,-1.02957
-0.00076131674375,-1.02957
-0.00076026674375,-1.02957
-0.00075921674375,-1.02957
-0.00075816674375,-1.02957
-0.00075711674375,-1.02957
-0.00075606674375,-1.02957
-0.00075501674375,-1.02957
-0.00075396674375,-1.02957
-0.00075291674375,-1.02957
-0.00075186674375,-1.02957
-0.00075081674375,-1.02957
-0.00074976674375,-1.02957
-0.00074871674375,-1.02957
-0.00074766674375,-1.02957
-0.00074661674375,-1.02957
-0.00074556674375,-1.04645
-0.00074451674375,-1.02957
-0.00074346674375,-1.02957
-0.00074241674375,-1.02957
-0.00074136674375,-1.04645
-0.00074031674375,-1.04645
-0.00073926674375,-1.04645
-0.00073821674375,-1.04645
-0.00073716674375,-1.04645
-0.00073611674375,-1.04645
-0.00073506674375,-1.04645
-0.00073401674375,-1.06333
-0.00073296674375,-1.04645
-0.00073191674375,-1.04645
-0.00073086674375,-1.04645
-0.00072981674375,-1.04645
-0.00072876674375,-1.04645
-0.00072771674375,-1.04645
-0.00072666674375,-1.04645
-0.00072561674375,-1.04645
-0.00072456674375,-1.06333
-0.00072351674375,-1.06333
-0.00072246674375,-1.06333
-0.00072141674375,-1.06333
-0.00072036674375,-1.06333
-0.00071931674375,-1.06333
-0.00071826674375,-1.06333
-0.00071721674375,-1.06333
-0.00071616674375,-1.08022
-0.00071511674375,-1.06333
-0.00071406674375,-1.06333
-0.00071301674375,-1.06333
-0.00071196674375,-1.08022
-0.00071091674375,-1.06333
-0.00070986674375,-1.06333
-0.00070881674375,-1.06333
-0.00070776674375,-1.06333
-0.00070671674375,-1.08022
-0.00070566674375,-1.06333
-0.00070461674375,-1.06333
-0.00070356674375,-1.08022
-0.00070251674375,-1.08022
-0.00070146674375,-1.06333
-0.00070041674375,-1.08022
-0.00069936674375,-1.06333
-0.00069831674375,-1.08022
-0.00069726674375,-1.08022
-0.00069621674375,-1.08022
-0.00069516674375,-1.08022
-0.00069411674375,-1.08022
-0.00069306674375,-1.0971
-0.00069201674375,-1.0971
-0.00069096674375,-1.08022
-0.00068991674375,-1.08022
-0.00068886674375,-1.08022
-0.00068781674375,-1.08022
-0.00068676674375,-1.08022
-0.00068571674375,-1.08022
-0.00068466674375,-1.08022
-0.00068361674375,-1.08022
-0.00068256674375,-1.08022
-0.00068151674375,-1.0971
-0.00068046674375,-1.08022
-0.00067941674375,-1.08022
-0.00067836674375,-1.0971
-0.00067731674375,-1.08022
-0.00067626674375,-1.08022
-0.00067521674375,-1.0971
-0.00067416674375,-1.0971
-0.00067311674375,-1.0971
-0.00067206674375,-1.0971
-0.00067101674375,-1.0971
-0.00066996674375,-1.0971
-0.00066891674375,-1.0971
-0.00066786674375,-1.0971
-0.00066681674375,-1.0971
-0.00066576674375,-1.0971
-0.00066471674375,-1.0971
-0.00066366674375,-1.0971
-0.00066261674375,-1.0971
-0.00066156674375,-1.0971
-0.00066051674375,-1.0971
-0.00065946674375,-1.0971
-0.00065841674375,-1.0971
-0.00065736674375,-1.0971
-0.00065631674375,-1.0971
-0.00065526674375,-1.11399
-0.00065421674375,-1.0971
-0.00065316674375,-1.0971
-0.00065211674375,-1.0971
-0.00065106674375,-1.0971
-0.00065001674375,-1.0971
-0.00064896674375,-1.0971
-0.00064791674375,-1.0971
-0.00064686674375,-1.11399
-0.00064581674375,-1.11399
-0.00064476674375,-1.11399
-0.00064371674375,-1.0971
-0.00064266674375,-1.11399
-0.00064161674375,-1.0971
-0.00064056674375,-1.0971
-0.00063951674375,-1.0971
-0.00063846674375,-1.0971
-0.00063741674375,-1.0971
-0.00063636674375,-1.0971
-0.00063531674375,-1.0971
-0.00063426674375,-1.0971
-0.00063321674375,-1.0971
-0.00063216674375,-1.0971
-0.00063111674375,-1.11399
-0.00063006674375,-1.0971
-0.00062901674375,-1.0971
-0.00062796674375,-1.0971
-0.00062691674375,-1.11399
-0.00062586674375,-1.11399
-0.00062481674375,-1.11399
-0.00062376674375,-1.11399
-0.00062271674375,-1.11399
-0.00062166674375,-1.11399
-0.00062061674375,-1.11399
-0.00061956674375,-1.11399
-0.00061851674375,-1.11399
-0.00061746674375,-1.11399
-0.00061641674375,-1.11399
-0.00061536674375,-1.11399
-0.00061431674375,-1.11399
-0.00061326674375,-1.11399
-0.00061221674375,-1.11399
-0.00061116674375,-1.11399
-0.00061011674375,-1.11399
-0.00060906674375,-1.11399
-0.00060801674375,-1.0971
-0.00060696674375,-1.11399
-0.00060591674375,-1.11399
-0.00060486674375,-1.11399
-0.00060381674375,-1.11399
-0.00060276674375,-1.11399
-0.00060171674375,-1.0971
-0.00060066674375,-1.11399
-0.00059961674375,-1.11399
-0.00059856674375,-1.11399
-0.00059751674375,-1.11399
-0.00059646674375,-1.13087
-0.00059541674375,-1.11399
-0.00059436674375,-1.11399
-0.00059331674375,-1.11399
-0.00059226674375,-1.0971
-0.00059121674375,-1.0971
-0.00059016674375,-1.0971
-0.00058911674375,-1.11399
-0.00058806674375,-1.11399
-0.00058701674375,-1.0971
-0.00058596674375,-1.11399
-0.00058491674375,-1.0971
-0.00058386674375,-1.11399
-0.00058281674375,-1.11399
-0.00058176674375,-1.0971
-0.00058071674375,-1.11399
-0.00057966674375,-1.11399
-0.00057861674375,-1.0971
-0.00057756674375,-1.0971
-0.00057651674375,-1.11399
-0.00057546674375,-1.11399
-0.00057441674375,-1.0971
-0.00057336674375,-1.0971
-0.00057231674375,-1.11399
-0.00057126674375,-1.11399
-0.00057021674375,-1.0971
-0.00056916674375,-1.0971
-0.00056811674375,-1.0971
-0.00056706674375,-1.0971
-0.00056601674375,-1.0971
-0.00056496674375,-1.0971
-0.00056391674375,-1.0971
-0.00056286674375,-1.11399
-0.00056181674375,-1.0971
-0.00056076674375,-1.0971
-0.00055971674375,-1.0971
-0.00055866674375,-1.0971
-0.00055761674375,-1.0971
-0.00055656674375,-1.0971
-0.00055551674375,-1.0971
-0.00055446674375,-1.0971
-0.00055341674375,-1.0971
-0.00055236674375,-1.11399
-0.00055131674375,-1.0971
-0.00055026674375,-1.0971
-0.00054921674375,-1.0971
-0.00054816674375,-1.0971
-0.00054711674375,-1.0971
-0.00054606674375,-1.0971
-0.00054501674375,-1.08022
-0.00054396674375,-1.0971
-0.00054291674375,-1.08022
-0.00054186674375,-1.0971
-0.00054081674375,-1.0971
-0.00053976674375,-1.08022
-0.00053871674375,-1.0971
-0.00053766674375,-1.08022
-0.00053661674375,-1.08022
-0.00053556674375,-1.08022
-0.00053451674375,-1.08022
-0.00053346674375,-1.0971
-0.00053241674375,-1.0971
-0.00053136674375,-1.0971
-0.00053031674375,-1.0971
-0.00052926674375,-1.0971
-0.00052821674375,-1.0971
-0.00052716674375,-1.0971
-0.00052611674375,-1.0971
-0.00052506674375,-1.08022
-0.00052401674375,-1.08022
-0.00052296674375,-1.08022
-0.00052191674375,-1.08022
-0.00052086674375,-1.08022
-0.00051981674375,-1.08022
-0.00051876674375,-1.08022
-0.00051771674375,-1.08022
-0.00051666674375,-1.08022
-0.00051561674375,-1.08022
-0.00051456674375,-1.08022
-0.00051351674375,-1.08022
-0.00051246674375,-1.08022
-0.00051141674375,-1.08022
-0.00051036674375,-1.06333
-0.00050931674375,-1.08022
-0.00050826674375,-1.08022
-0.00050721674375,-1.08022
-0.00050616674375,-1.08022
-0.00050511674375,-1.08022
-0.00050406674375,-1.08022
-0.00050301674375,-1.08022
-0.00050196674375,-1.08022
-0.00050091674375,-1.08022
-0.00049986674375,-1.08022
-0.00049881674375,-1.06333
-0.00049776674375,-1.06333
-0.00049671674375,-1.06333
-0.00049566674375,-1.06333
-0.00049461674375,-1.06333
-0.00049356674375,-1.06333
-0.00049251674375,-1.08022
-0.00049146674375,-1.06333
-0.00049041674375,-1.06333
-0.00048936674375,-1.06333
-0.00048831674375,-1.06333
-0.00048726674375,-1.06333
-0.00048621674375,-1.06333
-0.00048516674375,-1.06333
-0.00048411674375,-1.06333
-0.00048306674375,-1.06333
-0.00048201674375,-1.06333
-0.00048096674375,-1.06333
-0.00047991674375,-1.04645
-0.00047886674375,-1.04645
-0.00047781674375,-1.06333
-0.00047676674375,-1.06333
-0.00047571674375,-1.04645
-0.00047466674375,-1.04645
-0.00047361674375,-1.04645
-0.00047256674375,-1.04645
-0.00047151674375,-1.04645
-0.00047046674375,-1.04645
-0.00046941674375,-1.04645
-0.00046836674375,-1.04645
-0.00046731674375,-1.04645
-0.00046626674375,-1.02957
-0.00046521674375,-1.04645
-0.00046416674375,-1.04645
-0.00046311674375,-1.02957
-0.00046206674375,-1.02957
-0.00046101674375,-1.04645
-0.00045996674375,-1.04645
-0.00045891674375,-1.04645
-0.00045786674375,-1.02957
-0.00045681674375,-1.02957
-0.00045576674375,-1.02957
-0.00045471674375,-1.02957
-0.00045366674375,-1.02957
-0.00045261674375,-1.02957
-0.00045156674375,-1.01268
-0.00045051674375,-1.01268
-0.00044946674375,-1.01268
-0.00044841674375,-1.01268
-0.00044736674375,-1.01268
-0.00044631674375,-1.01268
-0.00044526674375,-1.01268
-0.00044421674375,-1.01268
-0.00044316674375,-1.02957
-0.00044211674375,-1.01268
-0.00044106674375,-1.01268
-0.00044001674375,-1.01268
-0.00043896674375,-1.01268
-0.00043791674375,-1.01268
-0.00043686674375,-1.01268
-0.00043581674375,-1.01268
-0.00043476674375,-1.01268
-0.00043371674375,-1.01268
-0.00043266674375,-1.01268
-0.00043161674375,-1.01268
-0.00043056674375,-1.01268
-0.00042951674375,-1.01268
-0.00042846674375,-0.995796
-0.00042741674375,-0.995796
-0.00042636674375,-0.995796
-0.00042531674375,-0.995796
-0.00042426674375,-0.995796
-0.00042321674375,-0.995796
-0.00042216674375,-0.995796
-0.00042111674375,-0.995796
-0.00042006674375,-0.978912
-0.00041901674375,-0.978912
-0.00041796674375,-0.978912
-0.00041691674375,-0.978912
-0.00041586674375,-0.995796
-0.00041481674375,-0.978912
-0.00041376674375,-0.995796
-0.00041271674375,-0.978912
-0.00041166674375,-0.978912
-0.00041061674375,-0.978912
-0.00040956674375,-0.978912
-0.00040851674375,-0.978912
-0.00040746674375,-0.978912
-0.00040641674375,-0.978912
-0.00040536674375,-0.978912
-0.00040431674375,-0.962028
-0.00040326674375,-0.962028
-0.00040221674375,-0.962028
-0.00040116674375,-0.962028
-0.00040011674375,-0.962028
-0.00039906674375,-0.962028
-0.00039801674375,-0.962028
-0.00039696674375,-0.962028
-0.00039591674375,-0.962028
-0.00039486674375,-0.962028
-0.00039381674375,-0.962028
-0.00039276674375,-0.945143
-0.00039171674375,-0.962028
-0.00039066674375,-0.945143
-0.00038961674375,-0.945143
-0.00038856674375,-0.945143
-0.00038751674375,-0.945143
-0.00038646674375,-0.945143
-0.00038541674375,-0.928259
-0.00038436674375,-0.945143
-0.00038331674375,-0.928259
-0.00038226674375,-0.928259
-0.00038121674375,-0.928259
-0.00038016674375,-0.928259
-0.00037911674375,-0.928259
-0.00037806674375,-0.928259
-0.00037701674375,-0.928259
-0.00037596674375,-0.928259
-0.00037491674375,-0.928259
-0.00037386674375,-0.928259
-0.00037281674375,-0.928259
